run,bn,heuristic,time,,Column Labels,,,,,
820,hepar2,MW,2.40E-05,,,,,,,
820,hepar2,MF,2.70E-05,,,,,,,
820,hepar2,WMF,3.10E-05,,,,,,,
820,hepar2,PE,4.60E-05,,,,,,,
821,hepar2,MN,0.002874,,,,,,,
821,hepar2,MW,2.20E-05,,,,,,,
821,hepar2,MF,2.00E-05,,,,,,,
821,hepar2,WMF,2.90E-05,,,,,,,
821,hepar2,PE,4.00E-05,,,,,,,
822,hepar2,MN,0.002406,,,,,,,
822,hepar2,MW,4.30E-05,,,,,,,
822,hepar2,MF,4.10E-05,,,,,,,
822,hepar2,WMF,4.40E-05,,,,,,,
822,hepar2,PE,3.80E-05,,,,,,,
823,hepar2,MN,0.003211,,,,,,,
823,hepar2,MW,2.20E-05,,,,,,,
823,hepar2,MF,2.50E-05,,,,,,,
823,hepar2,WMF,2.00E-05,,,,,,,
823,hepar2,PE,4.10E-05,,,,,,,
824,hepar2,MN,0.002397,,,,,,,
824,hepar2,MW,3.00E-05,,,,,,,
824,hepar2,MF,3.10E-05,,,,,,,
824,hepar2,WMF,3.30E-05,,,,,,,
824,hepar2,PE,4.70E-05,,,,,,,
825,hepar2,MN,0.00243,,,,,,,
825,hepar2,MW,3.60E-05,,,,,,,
825,hepar2,MF,2.10E-05,,,,,,,
825,hepar2,WMF,2.50E-05,,,,,,,
825,hepar2,PE,3.70E-05,,,,,,,
826,hepar2,MN,0.002377,,,,,,,
826,hepar2,MW,3.70E-05,,,,,,,
826,hepar2,MF,4.20E-05,,,,,,,
826,hepar2,WMF,3.00E-05,,,,,,,
826,hepar2,PE,3.80E-05,,,,,,,
827,hepar2,MN,0.00238,,,,,,,
827,hepar2,MW,2.70E-05,,,,,,,
827,hepar2,MF,2.10E-05,,,,,,,
827,hepar2,WMF,4.30E-05,,,,,,,
827,hepar2,PE,3.90E-05,,,,,,,
828,hepar2,MN,0.003064,,,,,,,
828,hepar2,MW,2.60E-05,,,,,,,
828,hepar2,MF,3.10E-05,,,,,,,
828,hepar2,WMF,2.80E-05,,,,,,,
828,hepar2,PE,4.00E-05,,,,,,,
829,hepar2,MN,0.002399,,,,,,,
829,hepar2,MW,3.40E-05,,,,,,,
829,hepar2,MF,1.90E-05,,,,,,,
829,hepar2,WMF,2.10E-05,,,,,,,
829,hepar2,PE,4.30E-05,,,,,,,
830,hepar2,MN,0.002917,,,,,,,
830,hepar2,MW,3.30E-05,,,,,,,
830,hepar2,MF,2.60E-05,,,,,,,
830,hepar2,WMF,2.20E-05,,,,,,,
830,hepar2,PE,3.90E-05,,,,,,,
831,hepar2,MN,0.002196,,,,,,,
831,hepar2,MW,2.10E-05,,,,,,,
831,hepar2,MF,2.10E-05,,,,,,,
831,hepar2,WMF,3.40E-05,,,,,,,
831,hepar2,PE,3.80E-05,,,,,,,
832,hepar2,MN,0.003342,,,,,,,
832,hepar2,MW,4.60E-05,,,,,,,
832,hepar2,MF,3.80E-05,,,,,,,
832,hepar2,WMF,4.50E-05,,,,,,,
832,hepar2,PE,4.70E-05,,,,,,,
833,hepar2,MN,0.002523,,,,,,,
833,hepar2,MW,3.10E-05,,,,,,,
833,hepar2,MF,2.20E-05,,,,,,,
833,hepar2,WMF,2.90E-05,,,,,,,
833,hepar2,PE,4.90E-05,,,,,,,
834,hepar2,MN,0.00234,,,,,,,
834,hepar2,MW,3.50E-05,,,,,,,
834,hepar2,MF,2.80E-05,,,,,,,
834,hepar2,WMF,2.90E-05,,,,,,,
834,hepar2,PE,4.40E-05,,,,,,,
835,hepar2,MN,0.002355,,,,,,,
835,hepar2,MW,2.30E-05,,,,,,,
835,hepar2,MF,3.20E-05,,,,,,,
835,hepar2,WMF,2.10E-05,,,,,,,
835,hepar2,PE,5.00E-05,,,,,,,
836,hepar2,MN,0.002421,,,,,,,
836,hepar2,MW,4.20E-05,,,,,,,
836,hepar2,MF,3.10E-05,,,,,,,
836,hepar2,WMF,3.50E-05,,,,,,,
836,hepar2,PE,3.60E-05,,,,,,,
837,hepar2,MN,0.002755,,,,,,,
837,hepar2,MW,3.60E-05,,,,,,,
837,hepar2,MF,2.90E-05,,,,,,,
837,hepar2,WMF,2.90E-05,,,,,,,
837,hepar2,PE,3.80E-05,,,,,,,
838,hepar2,MN,0.00244,,,,,,,
838,hepar2,MW,3.20E-05,,,,,,,
838,hepar2,MF,3.10E-05,,,,,,,
838,hepar2,WMF,2.20E-05,,,,,,,
838,hepar2,PE,4.60E-05,,,,,,,
839,hepar2,MN,0.003056,,,,,,,
839,hepar2,MW,2.90E-05,,,,,,,
839,hepar2,MF,2.00E-05,,,,,,,
839,hepar2,WMF,2.40E-05,,,,,,,
839,hepar2,PE,4.80E-05,,,,,,,
840,hepar2,MN,0.002259,,,,,,,
840,hepar2,MW,2.10E-05,,,,,,,
840,hepar2,MF,2.00E-05,,,,,,,
840,hepar2,WMF,3.10E-05,,,,,,,
840,hepar2,PE,3.70E-05,,,,,,,
841,hepar2,MN,0.00219,,,,,,,
841,hepar2,MW,3.00E-05,,,,,,,
841,hepar2,MF,3.30E-05,,,,,,,
841,hepar2,WMF,2.40E-05,,,,,,,
841,hepar2,PE,3.90E-05,,,,,,,
842,hepar2,MN,0.002302,,,,,,,
842,hepar2,MW,3.10E-05,,,,,,,
842,hepar2,MF,2.70E-05,,,,,,,
842,hepar2,WMF,2.10E-05,,,,,,,
842,hepar2,PE,3.90E-05,,,,,,,
843,hepar2,MN,0.002484,,,,,,,
843,hepar2,MW,2.70E-05,,,,,,,
843,hepar2,MF,3.10E-05,,,,,,,
843,hepar2,WMF,2.40E-05,,,,,,,
843,hepar2,PE,4.00E-05,,,,,,,
844,hepar2,MN,0.002389,,,,,,,
844,hepar2,MW,2.70E-05,,,,,,,
844,hepar2,MF,2.40E-05,,,,,,,
844,hepar2,WMF,3.30E-05,,,,,,,
844,hepar2,PE,4.90E-05,,,,,,,
845,hepar2,MN,0.002293,,,,,,,
845,hepar2,MW,3.10E-05,,,,,,,
845,hepar2,MF,3.00E-05,,,,,,,
845,hepar2,WMF,3.30E-05,,,,,,,
845,hepar2,PE,4.00E-05,,,,,,,
846,hepar2,MN,0.002298,,,,,,,
846,hepar2,MW,3.00E-05,,,,,,,
846,hepar2,MF,2.40E-05,,,,,,,
846,hepar2,WMF,2.10E-05,,,,,,,
846,hepar2,PE,3.70E-05,,,,,,,
847,hepar2,MN,0.002529,,,,,,,
847,hepar2,MW,3.00E-05,,,,,,,
847,hepar2,MF,3.00E-05,,,,,,,
847,hepar2,WMF,2.90E-05,,,,,,,
847,hepar2,PE,3.80E-05,,,,,,,
848,hepar2,MN,0.002352,,,,,,,
848,hepar2,MW,3.20E-05,,,,,,,
848,hepar2,MF,2.20E-05,,,,,,,
848,hepar2,WMF,2.30E-05,,,,,,,
848,hepar2,PE,4.00E-05,,,,,,,
849,hepar2,MN,0.002344,,,,,,,
849,hepar2,MW,3.90E-05,,,,,,,
849,hepar2,MF,2.40E-05,,,,,,,
849,hepar2,WMF,3.00E-05,,,,,,,
849,hepar2,PE,4.60E-05,,,,,,,
850,hepar2,MN,0.00247,,,,,,,
850,hepar2,MW,4.60E-05,,,,,,,
850,hepar2,MF,3.80E-05,,,,,,,
850,hepar2,WMF,4.90E-05,,,,,,,
850,hepar2,PE,4.40E-05,,,,,,,
851,hepar2,MN,0.002416,,,,,,,
851,hepar2,MW,2.30E-05,,,,,,,
851,hepar2,MF,2.30E-05,,,,,,,
851,hepar2,WMF,2.90E-05,,,,,,,
851,hepar2,PE,5.20E-05,,,,,,,
852,hepar2,MN,0.002833,,,,,,,
852,hepar2,MW,5.00E-05,,,,,,,
852,hepar2,MF,6.20E-05,,,,,,,
852,hepar2,WMF,4.30E-05,,,,,,,
852,hepar2,PE,3.90E-05,,,,,,,
853,hepar2,MN,0.002396,,,,,,,
853,hepar2,MW,4.00E-05,,,,,,,
853,hepar2,MF,3.70E-05,,,,,,,
853,hepar2,WMF,3.20E-05,,,,,,,
853,hepar2,PE,4.00E-05,,,,,,,
854,hepar2,MN,0.002341,,,,,,,
854,hepar2,MW,3.10E-05,,,,,,,
854,hepar2,MF,3.70E-05,,,,,,,
854,hepar2,WMF,2.50E-05,,,,,,,
854,hepar2,PE,3.60E-05,,,,,,,
855,hepar2,MN,0.002379,,,,,,,
855,hepar2,MW,3.20E-05,,,,,,,
855,hepar2,MF,4.30E-05,,,,,,,
855,hepar2,WMF,4.10E-05,,,,,,,
855,hepar2,PE,4.90E-05,,,,,,,
856,hepar2,MN,0.002562,,,,,,,
856,hepar2,MW,3.00E-05,,,,,,,
856,hepar2,MF,3.70E-05,,,,,,,
856,hepar2,WMF,2.30E-05,,,,,,,
856,hepar2,PE,4.70E-05,,,,,,,
857,hepar2,MN,0.002647,,,,,,,
857,hepar2,MW,2.60E-05,,,,,,,
857,hepar2,MF,4.30E-05,,,,,,,
857,hepar2,WMF,3.60E-05,,,,,,,
857,hepar2,PE,3.70E-05,,,,,,,
858,hepar2,MN,0.002353,,,,,,,
858,hepar2,MW,2.10E-05,,,,,,,
858,hepar2,MF,2.40E-05,,,,,,,
858,hepar2,WMF,4.30E-05,,,,,,,
858,hepar2,PE,3.60E-05,,,,,,,
859,hepar2,MN,0.002316,,,,,,,
859,hepar2,MW,2.50E-05,,,,,,,
859,hepar2,MF,3.60E-05,,,,,,,
859,hepar2,WMF,3.80E-05,,,,,,,
859,hepar2,PE,4.60E-05,,,,,,,
860,hepar2,MN,0.002379,,,,,,,
860,hepar2,MW,5.50E-05,,,,,,,
860,hepar2,MF,4.00E-05,,,,,,,
860,hepar2,WMF,3.80E-05,,,,,,,
860,hepar2,PE,3.80E-05,,,,,,,
861,hepar2,MN,0.002253,,,,,,,
861,hepar2,MW,3.00E-05,,,,,,,
861,hepar2,MF,3.10E-05,,,,,,,
861,hepar2,WMF,2.80E-05,,,,,,,
861,hepar2,PE,3.80E-05,,,,,,,
862,hepar2,MN,0.002323,,,,,,,
862,hepar2,MW,3.00E-05,,,,,,,
862,hepar2,MF,3.50E-05,,,,,,,
862,hepar2,WMF,2.30E-05,,,,,,,
862,hepar2,PE,4.70E-05,,,,,,,
863,hepar2,MN,0.002535,,,,,,,
863,hepar2,MW,2.40E-05,,,,,,,
863,hepar2,MF,3.80E-05,,,,,,,
863,hepar2,WMF,2.40E-05,,,,,,,
863,hepar2,PE,6.20E-05,,,,,,,
864,hepar2,MN,0.002354,,,,,,,
864,hepar2,MW,3.20E-05,,,,,,,
864,hepar2,MF,4.80E-05,,,,,,,
864,hepar2,WMF,2.60E-05,,,,,,,
864,hepar2,PE,3.60E-05,,,,,,,
865,hepar2,MN,0.003123,,,,,,,
865,hepar2,MW,3.30E-05,,,,,,,
865,hepar2,MF,3.00E-05,,,,,,,
865,hepar2,WMF,2.90E-05,,,,,,,
865,hepar2,PE,4.30E-05,,,,,,,
866,hepar2,MN,0.002618,,,,,,,
866,hepar2,MW,2.30E-05,,,,,,,
866,hepar2,MF,4.50E-05,,,,,,,
866,hepar2,WMF,2.40E-05,,,,,,,
866,hepar2,PE,3.80E-05,,,,,,,
867,hepar2,MN,0.002398,,,,,,,
867,hepar2,MW,3.90E-05,,,,,,,
867,hepar2,MF,2.80E-05,,,,,,,
867,hepar2,WMF,3.60E-05,,,,,,,
867,hepar2,PE,4.10E-05,,,,,,,
868,hepar2,MN,0.002601,,,,,,,
868,hepar2,MW,2.60E-05,,,,,,,
868,hepar2,MF,3.00E-05,,,,,,,
868,hepar2,WMF,2.50E-05,,,,,,,
868,hepar2,PE,4.40E-05,,,,,,,
869,hepar2,MN,0.003245,,,,,,,
869,hepar2,MW,3.20E-05,,,,,,,
869,hepar2,MF,2.60E-05,,,,,,,
869,hepar2,WMF,2.00E-05,,,,,,,
869,hepar2,PE,5.10E-05,,,,,,,
870,hepar2,MN,0.002325,,,,,,,
870,hepar2,MW,3.30E-05,,,,,,,
870,hepar2,MF,2.40E-05,,,,,,,
870,hepar2,WMF,3.10E-05,,,,,,,
870,hepar2,PE,5.40E-05,,,,,,,
871,hepar2,MN,0.002319,,,,,,,
871,hepar2,MW,2.60E-05,,,,,,,
871,hepar2,MF,3.80E-05,,,,,,,
871,hepar2,WMF,4.80E-05,,,,,,,
871,hepar2,PE,3.80E-05,,,,,,,
872,hepar2,MN,0.002539,,,,,,,
872,hepar2,MW,3.60E-05,,,,,,,
872,hepar2,MF,3.00E-05,,,,,,,
872,hepar2,WMF,2.20E-05,,,,,,,
872,hepar2,PE,4.70E-05,,,,,,,
873,hepar2,MN,0.002361,,,,,,,
873,hepar2,MW,2.20E-05,,,,,,,
873,hepar2,MF,2.90E-05,,,,,,,
873,hepar2,WMF,3.40E-05,,,,,,,
873,hepar2,PE,3.50E-05,,,,,,,
874,hepar2,MN,0.002268,,,,,,,
874,hepar2,MW,2.00E-05,,,,,,,
874,hepar2,MF,2.50E-05,,,,,,,
874,hepar2,WMF,2.80E-05,,,,,,,
874,hepar2,PE,4.60E-05,,,,,,,
875,hepar2,MN,0.002254,,,,,,,
875,hepar2,MW,2.40E-05,,,,,,,
875,hepar2,MF,2.90E-05,,,,,,,
875,hepar2,WMF,2.30E-05,,,,,,,
875,hepar2,PE,4.00E-05,,,,,,,
876,hepar2,MN,0.002351,,,,,,,
876,hepar2,MW,3.70E-05,,,,,,,
876,hepar2,MF,3.50E-05,,,,,,,
876,hepar2,WMF,3.30E-05,,,,,,,
876,hepar2,PE,4.50E-05,,,,,,,
877,hepar2,MN,0.002299,,,,,,,
877,hepar2,MW,3.70E-05,,,,,,,
877,hepar2,MF,3.20E-05,,,,,,,
877,hepar2,WMF,4.00E-05,,,,,,,
877,hepar2,PE,5.70E-05,,,,,,,
878,hepar2,MN,0.002515,,,,,,,
878,hepar2,MW,3.00E-05,,,,,,,
878,hepar2,MF,2.20E-05,,,,,,,
878,hepar2,WMF,2.20E-05,,,,,,,
878,hepar2,PE,3.70E-05,,,,,,,
879,hepar2,MN,0.002509,,,,,,,
879,hepar2,MW,3.70E-05,,,,,,,
879,hepar2,MF,2.90E-05,,,,,,,
879,hepar2,WMF,4.70E-05,,,,,,,
879,hepar2,PE,4.20E-05,,,,,,,
880,hepar2,MN,0.002339,,,,,,,
880,hepar2,MW,2.30E-05,,,,,,,
880,hepar2,MF,4.40E-05,,,,,,,
880,hepar2,WMF,4.80E-05,,,,,,,
880,hepar2,PE,4.80E-05,,,,,,,
881,hepar2,MN,0.002281,,,,,,,
881,hepar2,MW,2.40E-05,,,,,,,
881,hepar2,MF,2.90E-05,,,,,,,
881,hepar2,WMF,2.20E-05,,,,,,,
881,hepar2,PE,4.90E-05,,,,,,,
882,hepar2,MN,0.002375,,,,,,,
882,hepar2,MW,3.00E-05,,,,,,,
882,hepar2,MF,3.00E-05,,,,,,,
882,hepar2,WMF,2.80E-05,,,,,,,
882,hepar2,PE,3.80E-05,,,,,,,
883,hepar2,MN,0.002355,,,,,,,
883,hepar2,MW,2.70E-05,,,,,,,
883,hepar2,MF,3.50E-05,,,,,,,
883,hepar2,WMF,3.50E-05,,,,,,,
883,hepar2,PE,3.80E-05,,,,,,,
884,hepar2,MN,0.002836,,,,,,,
884,hepar2,MW,3.50E-05,,,,,,,
884,hepar2,MF,2.40E-05,,,,,,,
884,hepar2,WMF,3.20E-05,,,,,,,
884,hepar2,PE,4.60E-05,,,,,,,
885,hepar2,MN,0.002679,,,,,,,
885,hepar2,MW,3.40E-05,,,,,,,
885,hepar2,MF,2.70E-05,,,,,,,
885,hepar2,WMF,3.90E-05,,,,,,,
885,hepar2,PE,4.20E-05,,,,,,,
886,hepar2,MN,0.002274,,,,,,,
886,hepar2,MW,3.00E-05,,,,,,,
886,hepar2,MF,2.20E-05,,,,,,,
886,hepar2,WMF,3.30E-05,,,,,,,
886,hepar2,PE,6.10E-05,,,,,,,
887,hepar2,MN,0.002433,,,,,,,
887,hepar2,MW,3.70E-05,,,,,,,
887,hepar2,MF,5.50E-05,,,,,,,
887,hepar2,WMF,8.20E-05,,,,,,,
887,hepar2,PE,4.70E-05,,,,,,,
888,hepar2,MN,0.002477,,,,,,,
888,hepar2,MW,5.50E-05,,,,,,,
888,hepar2,MF,6.80E-05,,,,,,,
888,hepar2,WMF,6.20E-05,,,,,,,
888,hepar2,PE,4.00E-05,,,,,,,
889,hepar2,MN,0.002361,,,,,,,
889,hepar2,MW,2.30E-05,,,,,,,
889,hepar2,MF,4.50E-05,,,,,,,
889,hepar2,WMF,3.00E-05,,,,,,,
889,hepar2,PE,4.70E-05,,,,,,,
890,hepar2,MN,0.002374,,,,,,,
890,hepar2,MW,2.40E-05,,,,,,,
890,hepar2,MF,7.70E-05,,,,,,,
890,hepar2,WMF,4.50E-05,,,,,,,
890,hepar2,PE,3.80E-05,,,,,,,
891,hepar2,MN,0.002395,,,,,,,
891,hepar2,MW,2.10E-05,,,,,,,
891,hepar2,MF,2.90E-05,,,,,,,
891,hepar2,WMF,2.90E-05,,,,,,,
891,hepar2,PE,4.50E-05,,,,,,,
892,hepar2,MN,0.002369,,,,,,,
892,hepar2,MW,3.70E-05,,,,,,,
892,hepar2,MF,2.60E-05,,,,,,,
892,hepar2,WMF,2.30E-05,,,,,,,
892,hepar2,PE,3.70E-05,,,,,,,
893,hepar2,MN,0.002335,,,,,,,
893,hepar2,MW,2.50E-05,,,,,,,
893,hepar2,MF,3.30E-05,,,,,,,
893,hepar2,WMF,3.20E-05,,,,,,,
893,hepar2,PE,3.90E-05,,,,,,,
894,hepar2,MN,0.002395,,,,,,,
894,hepar2,MW,2.50E-05,,,,,,,
894,hepar2,MF,3.80E-05,,,,,,,
894,hepar2,WMF,3.70E-05,,,,,,,
894,hepar2,PE,4.70E-05,,,,,,,
895,hepar2,MN,0.002225,,,,,,,
895,hepar2,MW,2.90E-05,,,,,,,
895,hepar2,MF,2.80E-05,,,,,,,
895,hepar2,WMF,2.10E-05,,,,,,,
895,hepar2,PE,4.90E-05,,,,,,,
896,hepar2,MN,0.002314,,,,,,,
896,hepar2,MW,2.40E-05,,,,,,,
896,hepar2,MF,2.10E-05,,,,,,,
896,hepar2,WMF,2.70E-05,,,,,,,
896,hepar2,PE,5.30E-05,,,,,,,
897,hepar2,MN,0.00322,,,,,,,
897,hepar2,MW,4.00E-05,,,,,,,
897,hepar2,MF,5.00E-05,,,,,,,
897,hepar2,WMF,5.10E-05,,,,,,,
897,hepar2,PE,3.90E-05,,,,,,,
898,hepar2,MN,0.002354,,,,,,,
898,hepar2,MW,3.80E-05,,,,,,,
898,hepar2,MF,2.60E-05,,,,,,,
898,hepar2,WMF,2.00E-05,,,,,,,
898,hepar2,PE,3.90E-05,,,,,,,
899,hepar2,MN,0.002298,,,,,,,
899,hepar2,MW,2.80E-05,,,,,,,
899,hepar2,MF,2.90E-05,,,,,,,
899,hepar2,WMF,2.80E-05,,,,,,,
899,hepar2,PE,4.70E-05,,,,,,,
900,hepar2,MN,0.002546,,,,,,,
900,hepar2,MW,2.80E-05,,,,,,,
900,hepar2,MF,2.20E-05,,,,,,,
900,hepar2,WMF,3.00E-05,,,,,,,
900,hepar2,PE,4.20E-05,,,,,,,
901,hepar2,MN,0.002583,,,,,,,
901,hepar2,MW,2.50E-05,,,,,,,
901,hepar2,MF,3.00E-05,,,,,,,
901,hepar2,WMF,2.90E-05,,,,,,,
901,hepar2,PE,3.90E-05,,,,,,,
902,hepar2,MN,0.002452,,,,,,,
902,hepar2,MW,2.40E-05,,,,,,,
902,hepar2,MF,2.30E-05,,,,,,,
902,hepar2,WMF,4.10E-05,,,,,,,
902,hepar2,PE,4.70E-05,,,,,,,
903,hepar2,MN,0.002563,,,,,,,
903,hepar2,MW,3.80E-05,,,,,,,
903,hepar2,MF,2.80E-05,,,,,,,
903,hepar2,WMF,2.40E-05,,,,,,,
903,hepar2,PE,3.90E-05,,,,,,,
904,hepar2,MN,0.002377,,,,,,,
904,hepar2,MW,2.40E-05,,,,,,,
904,hepar2,MF,2.20E-05,,,,,,,
904,hepar2,WMF,2.10E-05,,,,,,,
904,hepar2,PE,3.70E-05,,,,,,,
905,hepar2,MN,0.002399,,,,,,,
905,hepar2,MW,2.70E-05,,,,,,,
905,hepar2,MF,3.00E-05,,,,,,,
905,hepar2,WMF,3.90E-05,,,,,,,
905,hepar2,PE,4.30E-05,,,,,,,
906,hepar2,MN,0.00237,,,,,,,
906,hepar2,MW,2.60E-05,,,,,,,
906,hepar2,MF,2.30E-05,,,,,,,
906,hepar2,WMF,3.80E-05,,,,,,,
906,hepar2,PE,0.000104,,,,,,,
907,hepar2,MN,0.002621,,,,,,,
907,hepar2,MW,4.50E-05,,,,,,,
907,hepar2,MF,6.10E-05,,,,,,,
907,hepar2,WMF,9.60E-05,,,,,,,
907,hepar2,PE,6.10E-05,,,,,,,
908,hepar2,MN,0.002313,,,,,,,
908,hepar2,MW,3.00E-05,,,,,,,
908,hepar2,MF,2.00E-05,,,,,,,
908,hepar2,WMF,2.90E-05,,,,,,,
908,hepar2,PE,4.70E-05,,,,,,,
909,hepar2,MN,0.002203,,,,,,,
909,hepar2,MW,2.00E-05,,,,,,,
909,hepar2,MF,2.10E-05,,,,,,,
909,hepar2,WMF,2.80E-05,,,,,,,
909,hepar2,PE,4.00E-05,,,,,,,
910,hepar2,MN,0.002339,,,,,,,
910,hepar2,MW,2.60E-05,,,,,,,
910,hepar2,MF,2.60E-05,,,,,,,
910,hepar2,WMF,2.60E-05,,,,,,,
910,hepar2,PE,3.80E-05,,,,,,,
911,hepar2,MN,0.002397,,,,,,,
911,hepar2,MW,2.40E-05,,,,,,,
911,hepar2,MF,2.10E-05,,,,,,,
911,hepar2,WMF,2.70E-05,,,,,,,
911,hepar2,PE,3.90E-05,,,,,,,
912,hepar2,MN,0.002295,,,,,,,
912,hepar2,MW,3.00E-05,,,,,,,
912,hepar2,MF,2.10E-05,,,,,,,
912,hepar2,WMF,2.10E-05,,,,,,,
912,hepar2,PE,3.90E-05,,,,,,,
913,hepar2,MN,0.002191,,,,,,,
913,hepar2,MW,2.90E-05,,,,,,,
913,hepar2,MF,2.90E-05,,,,,,,
913,hepar2,WMF,2.90E-05,,,,,,,
913,hepar2,PE,4.60E-05,,,,,,,
914,hepar2,MN,0.002381,,,,,,,
914,hepar2,MW,2.30E-05,,,,,,,
914,hepar2,MF,2.40E-05,,,,,,,
914,hepar2,WMF,4.10E-05,,,,,,,
914,hepar2,PE,4.10E-05,,,,,,,
915,hepar2,MN,0.002273,,,,,,,
915,hepar2,MW,2.20E-05,,,,,,,
915,hepar2,MF,1.90E-05,,,,,,,
915,hepar2,WMF,2.80E-05,,,,,,,
915,hepar2,PE,4.10E-05,,,,,,,
916,hepar2,MN,0.002421,,,,,,,
916,hepar2,MW,3.60E-05,,,,,,,
916,hepar2,MF,2.20E-05,,,,,,,
916,hepar2,WMF,5.60E-05,,,,,,,
916,hepar2,PE,5.00E-05,,,,,,,
917,hepar2,MN,0.002376,,,,,,,
917,hepar2,MW,3.90E-05,,,,,,,
917,hepar2,MF,3.70E-05,,,,,,,
917,hepar2,WMF,3.70E-05,,,,,,,
917,hepar2,PE,4.00E-05,,,,,,,
918,hepar2,MN,0.002292,,,,,,,
918,hepar2,MW,2.20E-05,,,,,,,
918,hepar2,MF,3.60E-05,,,,,,,
918,hepar2,WMF,2.60E-05,,,,,,,
918,hepar2,PE,3.70E-05,,,,,,,
919,hepar2,MN,0.002267,,,,,,,
919,hepar2,MW,2.10E-05,,,,,,,
919,hepar2,MF,3.20E-05,,,,,,,
919,hepar2,WMF,3.00E-05,,,,,,,
919,hepar2,PE,5.30E-05,,,,,,,
920,hepar2,MN,0.002275,,,,,,,
920,hepar2,MW,2.20E-05,,,,,,,
920,hepar2,MF,5.20E-05,,,,,,,
920,hepar2,WMF,2.30E-05,,,,,,,
920,hepar2,PE,4.00E-05,,,,,,,
921,hepar2,MN,0.002639,,,,,,,
921,hepar2,MW,3.90E-05,,,,,,,
921,hepar2,MF,3.70E-05,,,,,,,
921,hepar2,WMF,4.20E-05,,,,,,,
921,hepar2,PE,7.40E-05,,,,,,,
922,hepar2,MN,0.002713,,,,,,,
922,hepar2,MW,7.70E-05,,,,,,,
922,hepar2,MF,4.50E-05,,,,,,,
922,hepar2,WMF,6.40E-05,,,,,,,
922,hepar2,PE,5.70E-05,,,,,,,
923,hepar2,MN,0.002479,,,,,,,
923,hepar2,MW,3.50E-05,,,,,,,
923,hepar2,MF,3.80E-05,,,,,,,
923,hepar2,WMF,6.50E-05,,,,,,,
923,hepar2,PE,4.50E-05,,,,,,,
924,hepar2,MN,0.002355,,,,,,,
924,hepar2,MW,3.90E-05,,,,,,,
924,hepar2,MF,2.20E-05,,,,,,,
924,hepar2,WMF,3.00E-05,,,,,,,
924,hepar2,PE,3.60E-05,,,,,,,
925,hepar2,MN,0.002197,,,,,,,
925,hepar2,MW,2.90E-05,,,,,,,
925,hepar2,MF,2.90E-05,,,,,,,
925,hepar2,WMF,2.80E-05,,,,,,,
925,hepar2,PE,3.90E-05,,,,,,,
926,hepar2,MN,0.002178,,,,,,,
926,hepar2,MW,2.30E-05,,,,,,,
926,hepar2,MF,2.80E-05,,,,,,,
926,hepar2,WMF,2.90E-05,,,,,,,
926,hepar2,PE,4.60E-05,,,,,,,
927,hepar2,MN,0.00233,,,,,,,
927,hepar2,MW,2.90E-05,,,,,,,
927,hepar2,MF,2.90E-05,,,,,,,
927,hepar2,WMF,2.80E-05,,,,,,,
927,hepar2,PE,4.00E-05,,,,,,,
928,hepar2,MN,0.002434,,,,,,,
928,hepar2,MW,3.20E-05,,,,,,,
928,hepar2,MF,2.20E-05,,,,,,,
928,hepar2,WMF,3.00E-05,,,,,,,
928,hepar2,PE,5.20E-05,,,,,,,
929,hepar2,MN,0.002252,,,,,,,
929,hepar2,MW,3.20E-05,,,,,,,
929,hepar2,MF,2.20E-05,,,,,,,
929,hepar2,WMF,3.00E-05,,,,,,,
929,hepar2,PE,6.30E-05,,,,,,,
930,hepar2,MN,0.003803,,,,,,,
930,hepar2,MW,3.90E-05,,,,,,,
930,hepar2,MF,6.60E-05,,,,,,,
930,hepar2,WMF,5.30E-05,,,,,,,
930,hepar2,PE,4.70E-05,,,,,,,
931,hepar2,MN,0.002765,,,,,,,
931,hepar2,MW,3.90E-05,,,,,,,
931,hepar2,MF,4.00E-05,,,,,,,
931,hepar2,WMF,4.80E-05,,,,,,,
931,hepar2,PE,4.70E-05,,,,,,,
932,hepar2,MN,0.002735,,,,,,,
932,hepar2,MW,3.60E-05,,,,,,,
932,hepar2,MF,2.80E-05,,,,,,,
932,hepar2,WMF,3.10E-05,,,,,,,
932,hepar2,PE,4.10E-05,,,,,,,
933,hepar2,MN,0.00366,,,,,,,
933,hepar2,MW,6.60E-05,,,,,,,
933,hepar2,MF,5.50E-05,,,,,,,
933,hepar2,WMF,4.20E-05,,,,,,,
933,hepar2,PE,4.00E-05,,,,,,,
934,hepar2,MN,0.002308,,,,,,,
934,hepar2,MW,4.50E-05,,,,,,,
934,hepar2,MF,2.90E-05,,,,,,,
934,hepar2,WMF,2.80E-05,,,,,,,
934,hepar2,PE,5.60E-05,,,,,,,
935,hepar2,MN,0.002793,,,,,,,
935,hepar2,MW,4.70E-05,,,,,,,
935,hepar2,MF,5.00E-05,,,,,,,
935,hepar2,WMF,5.20E-05,,,,,,,
935,hepar2,PE,4.50E-05,,,,,,,
936,hepar2,MN,0.002357,,,,,,,
936,hepar2,MW,2.80E-05,,,,,,,
936,hepar2,MF,2.90E-05,,,,,,,
936,hepar2,WMF,2.20E-05,,,,,,,
936,hepar2,PE,3.80E-05,,,,,,,
937,hepar2,MN,0.002329,,,,,,,
937,hepar2,MW,2.50E-05,,,,,,,
937,hepar2,MF,2.40E-05,,,,,,,
