run,bn,heuristic,time
177,mildew,MF,2e-05
177,mildew,WMF,2e-05
177,mildew,PE,1.9e-05
178,mildew,MN,0.062148
178,mildew,MW,2e-05
178,mildew,MF,1.4e-05
178,mildew,WMF,1.3e-05
178,mildew,PE,1.4e-05
179,mildew,MN,0.060058
179,mildew,MW,1.9e-05
179,mildew,MF,2.2e-05
179,mildew,WMF,1.3e-05
179,mildew,PE,1.4e-05
180,mildew,MN,0.064043
180,mildew,MW,2e-05
180,mildew,MF,1.4e-05
180,mildew,WMF,1.3e-05
180,mildew,PE,1.4e-05
181,mildew,MN,0.061364
181,mildew,MW,2e-05
181,mildew,MF,1.5e-05
181,mildew,WMF,1.3e-05
181,mildew,PE,1.3e-05
182,mildew,MN,0.062214
182,mildew,MW,2.7e-05
182,mildew,MF,1.4e-05
182,mildew,WMF,1.3e-05
182,mildew,PE,1.4e-05
183,mildew,MN,0.063543
183,mildew,MW,1.8e-05
183,mildew,MF,1.4e-05
183,mildew,WMF,2.2e-05
183,mildew,PE,1.3e-05
184,mildew,MN,0.060566
184,mildew,MW,3.1e-05
184,mildew,MF,2.3e-05
184,mildew,WMF,1.3e-05
184,mildew,PE,1.2e-05
185,mildew,MN,0.066295
185,mildew,MW,1.9e-05
185,mildew,MF,2.4e-05
185,mildew,WMF,1.4e-05
185,mildew,PE,1.4e-05
186,mildew,MN,0.064898
186,mildew,MW,1.8e-05
186,mildew,MF,2.2e-05
186,mildew,WMF,1.3e-05
186,mildew,PE,1.4e-05
187,mildew,MN,0.098349
187,mildew,MW,2.7e-05
187,mildew,MF,2.1e-05
187,mildew,WMF,1.3e-05
187,mildew,PE,1.4e-05
188,mildew,MN,0.125127
188,mildew,MW,1.8e-05
188,mildew,MF,2.2e-05
188,mildew,WMF,1.4e-05
188,mildew,PE,1.4e-05
189,mildew,MN,0.124174
189,mildew,MW,2.9e-05
189,mildew,MF,1.3e-05
189,mildew,WMF,1.2e-05
189,mildew,PE,1.2e-05
190,mildew,MN,0.098435
190,mildew,MW,2.8e-05
190,mildew,MF,1.3e-05
190,mildew,WMF,1.4e-05
190,mildew,PE,1.4e-05
191,mildew,MN,0.094509
191,mildew,MW,1.8e-05
191,mildew,MF,2.1e-05
191,mildew,WMF,1.4e-05
191,mildew,PE,1.3e-05
192,mildew,MN,0.131084
192,mildew,MW,1.7e-05
192,mildew,MF,1.4e-05
192,mildew,WMF,1.4e-05
192,mildew,PE,1.3e-05
193,mildew,MN,0.115498
193,mildew,MW,1.8e-05
193,mildew,MF,1.4e-05
193,mildew,WMF,1.4e-05
193,mildew,PE,1.3e-05
194,mildew,MN,0.098907
194,mildew,MW,1.9e-05
194,mildew,MF,1.4e-05
194,mildew,WMF,1.4e-05
194,mildew,PE,1.2e-05
195,mildew,MN,0.094235
195,mildew,MW,2.7e-05
195,mildew,MF,2.3e-05
195,mildew,WMF,1.3e-05
195,mildew,PE,1.3e-05
196,mildew,MN,1.79178
196,mildew,MW,2.2e-05
196,mildew,MF,2e-05
196,mildew,WMF,1.9e-05
196,mildew,PE,1.9e-05
197,mildew,MN,0.056924
197,mildew,MW,1.9e-05
197,mildew,MF,2.3e-05
197,mildew,WMF,1.3e-05
197,mildew,PE,2.4e-05
198,mildew,MN,0.062095
198,mildew,MW,1.9e-05
198,mildew,MF,1.4e-05
198,mildew,WMF,1.4e-05
198,mildew,PE,1.3e-05
199,mildew,MN,0.063119
199,mildew,MW,1.8e-05
199,mildew,MF,2.2e-05
199,mildew,WMF,1.4e-05
199,mildew,PE,1.3e-05
200,mildew,MN,0.064423
200,mildew,MW,1.9e-05
200,mildew,MF,1.3e-05
200,mildew,WMF,1.2e-05
200,mildew,PE,1.4e-05
201,mildew,MN,0.06391
201,mildew,MW,1.7e-05
201,mildew,MF,2.4e-05
201,mildew,WMF,1.4e-05
201,mildew,PE,1.9e-05
202,mildew,MN,0.062793
202,mildew,MW,1.6e-05
202,mildew,MF,2.2e-05
202,mildew,WMF,1.4e-05
202,mildew,PE,1.2e-05
203,mildew,MN,0.063556
203,mildew,MW,1.7e-05
203,mildew,MF,1.2e-05
203,mildew,WMF,1.3e-05
203,mildew,PE,1.2e-05
204,mildew,MN,0.061449
204,mildew,MW,1.7e-05
204,mildew,MF,1.2e-05
204,mildew,WMF,1.3e-05
204,mildew,PE,1.3e-05
205,mildew,MN,0.066328
205,mildew,MW,1.6e-05
205,mildew,MF,1.3e-05
205,mildew,WMF,1.4e-05
205,mildew,PE,1.2e-05
206,mildew,MN,0.062015
206,mildew,MW,1.7e-05
206,mildew,MF,2.1e-05
206,mildew,WMF,1.4e-05
206,mildew,PE,3.4e-05
207,mildew,MN,0.064381
207,mildew,MW,2.5e-05
207,mildew,MF,1.4e-05
207,mildew,WMF,1.4e-05
207,mildew,PE,1.3e-05
208,mildew,MN,0.065202
208,mildew,MW,2.5e-05
208,mildew,MF,2.3e-05
208,mildew,WMF,1.3e-05
208,mildew,PE,1.4e-05
209,mildew,MN,0.062404
209,mildew,MW,2.7e-05
209,mildew,MF,2.2e-05
209,mildew,WMF,1.4e-05
209,mildew,PE,1.3e-05
210,mildew,MN,0.063352
210,mildew,MW,2.7e-05
210,mildew,MF,1.4e-05
210,mildew,WMF,1.3e-05
210,mildew,PE,1.4e-05
211,mildew,MN,0.066345
211,mildew,MW,1.8e-05
211,mildew,MF,2.3e-05
211,mildew,WMF,1.4e-05
211,mildew,PE,1.4e-05
212,mildew,MN,0.064078
212,mildew,MW,1.9e-05
212,mildew,MF,1.4e-05
212,mildew,WMF,1.3e-05
212,mildew,PE,1.4e-05
213,mildew,MN,0.064448
213,mildew,MW,1.8e-05
213,mildew,MF,1.4e-05
213,mildew,WMF,1.4e-05
213,mildew,PE,1.3e-05
214,mildew,MN,0.065006
214,mildew,MW,1.9e-05
214,mildew,MF,1.4e-05
214,mildew,WMF,1.4e-05
214,mildew,PE,1.3e-05
215,mildew,MN,0.054174
215,mildew,MW,2.7e-05
215,mildew,MF,2.2e-05
215,mildew,WMF,1.3e-05
215,mildew,PE,1.4e-05
216,mildew,MN,0.040573
216,mildew,MW,1.8e-05
216,mildew,MF,1.3e-05
216,mildew,WMF,4.9e-05
216,mildew,PE,2.2e-05
217,mildew,MN,0.047222
217,mildew,MW,1.8e-05
217,mildew,MF,1.5e-05
217,mildew,WMF,1.4e-05
217,mildew,PE,1.4e-05
218,mildew,MN,0.036349
218,mildew,MW,1.9e-05
218,mildew,MF,1.2e-05
218,mildew,WMF,4.2e-05
218,mildew,PE,2.2e-05
219,mildew,MN,0.043526
219,mildew,MW,1.8e-05
219,mildew,MF,1.3e-05
219,mildew,WMF,3.6e-05
219,mildew,PE,2e-05
220,mildew,MN,0.040755
220,mildew,MW,1.8e-05
220,mildew,MF,1.2e-05
220,mildew,WMF,7.9e-05
220,mildew,PE,2.1e-05
221,mildew,MN,0.041246
221,mildew,MW,1.7e-05
221,mildew,MF,1.4e-05
221,mildew,WMF,3e-05
221,mildew,PE,1.4e-05
222,mildew,MN,0.042449
222,mildew,MW,1.7e-05
222,mildew,MF,1.2e-05
222,mildew,WMF,3.7e-05
222,mildew,PE,2.1e-05
223,mildew,MN,0.044247
223,mildew,MW,1.5e-05
223,mildew,MF,1.5e-05
223,mildew,WMF,6e-05
223,mildew,PE,2.6e-05
224,mildew,MN,0.04386
224,mildew,MW,1.8e-05
224,mildew,MF,1.4e-05
224,mildew,WMF,4e-05
224,mildew,PE,3.2e-05
225,mildew,MN,0.039969
225,mildew,MW,1.9e-05
225,mildew,MF,1.3e-05
225,mildew,WMF,4.3e-05
225,mildew,PE,2.5e-05
226,mildew,MN,0.04181
226,mildew,MW,2e-05
226,mildew,MF,1.4e-05
226,mildew,WMF,3.1e-05
226,mildew,PE,2.5e-05
227,mildew,MN,0.0417
227,mildew,MW,1.7e-05
227,mildew,MF,1.4e-05
227,mildew,WMF,3e-05
227,mildew,PE,1.5e-05
228,mildew,MN,0.038344
228,mildew,MW,1.9e-05
228,mildew,MF,1.6e-05
228,mildew,WMF,3.1e-05
228,mildew,PE,1.8e-05
229,mildew,MN,0.041416
229,mildew,MW,1.8e-05
229,mildew,MF,1.7e-05
229,mildew,WMF,6.6e-05
229,mildew,PE,4.2e-05
230,mildew,MN,0.044364
230,mildew,MW,2.1e-05
230,mildew,MF,3.3e-05
230,mildew,WMF,2.5e-05
230,mildew,PE,3.5e-05
231,mildew,MN,0.042984
231,mildew,MW,2e-05
231,mildew,MF,1.5e-05
231,mildew,WMF,4.2e-05
231,mildew,PE,2e-05
232,mildew,MN,0.038465
232,mildew,MW,1.8e-05
232,mildew,MF,1.3e-05
232,mildew,WMF,2.9e-05
232,mildew,PE,1.6e-05
233,mildew,MN,0.038743
233,mildew,MW,1.7e-05
233,mildew,MF,1.3e-05
233,mildew,WMF,4.6e-05
233,mildew,PE,3.7e-05
234,mildew,MN,0.054
234,mildew,MW,1.8e-05
234,mildew,MF,1.3e-05
234,mildew,WMF,1.3e-05
234,mildew,PE,1.4e-05
235,mildew,MN,0.058162
235,mildew,MW,1.9e-05
235,mildew,MF,2.4e-05
235,mildew,WMF,1.4e-05
235,mildew,PE,1.3e-05
236,mildew,MN,0.060467
236,mildew,MW,1.9e-05
236,mildew,MF,1.3e-05
236,mildew,WMF,1.4e-05
236,mildew,PE,1.3e-05
237,mildew,MN,0.056626
237,mildew,MW,1.8e-05
237,mildew,MF,1.4e-05
237,mildew,WMF,1.4e-05
237,mildew,PE,1.4e-05
238,mildew,MN,0.061025
238,mildew,MW,1.8e-05
238,mildew,MF,1.4e-05
238,mildew,WMF,1.4e-05
238,mildew,PE,1.3e-05
239,mildew,MN,0.057732
239,mildew,MW,2.5e-05
239,mildew,MF,1.3e-05
239,mildew,WMF,1.3e-05
239,mildew,PE,1.3e-05
240,mildew,MN,0.047495
240,mildew,MW,2.2e-05
240,mildew,MF,1.5e-05
240,mildew,WMF,2.5e-05
240,mildew,PE,1.5e-05
241,mildew,MN,0.051204
241,mildew,MW,1.8e-05
241,mildew,MF,1.3e-05
241,mildew,WMF,1.3e-05
241,mildew,PE,1.4e-05
242,mildew,MN,0.056923
242,mildew,MW,1.8e-05
242,mildew,MF,1.2e-05
242,mildew,WMF,2.2e-05
242,mildew,PE,1.4e-05
243,mildew,MN,0.05469
243,mildew,MW,1.7e-05
243,mildew,MF,1.4e-05
243,mildew,WMF,1.4e-05
243,mildew,PE,1.4e-05
244,mildew,MN,0.051184
244,mildew,MW,2.7e-05
244,mildew,MF,1.3e-05
244,mildew,WMF,1.4e-05
244,mildew,PE,1.3e-05
245,mildew,MN,0.051132
245,mildew,MW,1.7e-05
245,mildew,MF,2.3e-05
245,mildew,WMF,1.3e-05
245,mildew,PE,1.4e-05
246,mildew,MN,0.050382
246,mildew,MW,1.7e-05
246,mildew,MF,2e-05
246,mildew,WMF,3.2e-05
246,mildew,PE,2.1e-05
247,mildew,MN,0.06603
247,mildew,MW,2.5e-05
247,mildew,MF,1.2e-05
247,mildew,WMF,1.4e-05
247,mildew,PE,1.4e-05
248,mildew,MN,0.062033
248,mildew,MW,2e-05
248,mildew,MF,1.4e-05
248,mildew,WMF,1.3e-05
248,mildew,PE,1.4e-05
249,mildew,MN,0.048652
249,mildew,MW,1.8e-05
249,mildew,MF,2.4e-05
249,mildew,WMF,2e-05
249,mildew,PE,1.8e-05
250,mildew,MN,0.059982
250,mildew,MW,1.8e-05
250,mildew,MF,1.3e-05
250,mildew,WMF,1.3e-05
250,mildew,PE,1.3e-05
251,mildew,MN,1.44322
251,mildew,MW,3.2e-05
251,mildew,MF,1.9e-05
251,mildew,WMF,1.8e-05
251,mildew,PE,1.9e-05
252,mildew,MN,0.053665
252,mildew,MW,1.8e-05
252,mildew,MF,1.4e-05
252,mildew,WMF,1.3e-05
252,mildew,PE,1.3e-05
253,mildew,MN,0.051132
253,mildew,MW,1.8e-05
253,mildew,MF,1.4e-05
253,mildew,WMF,1.3e-05
253,mildew,PE,1.3e-05
254,mildew,MN,0.051852
254,mildew,MW,1.7e-05
254,mildew,MF,1.3e-05
254,mildew,WMF,1.3e-05
254,mildew,PE,1.3e-05
255,mildew,MN,0.048552
255,mildew,MW,1.7e-05
255,mildew,MF,1.3e-05
255,mildew,WMF,2.9e-05
255,mildew,PE,1.5e-05
256,mildew,MN,0.055471
256,mildew,MW,1.7e-05
256,mildew,MF,1.4e-05
256,mildew,WMF,1.3e-05
256,mildew,PE,1.4e-05
257,mildew,MN,0.052753
257,mildew,MW,2e-05
257,mildew,MF,1.4e-05
257,mildew,WMF,1.4e-05
257,mildew,PE,1.4e-05
258,mildew,MN,0.047968
258,mildew,MW,1.7e-05
258,mildew,MF,1.3e-05
258,mildew,WMF,3.5e-05
258,mildew,PE,2e-05
259,mildew,MN,0.054674
259,mildew,MW,1.9e-05
259,mildew,MF,1.2e-05
259,mildew,WMF,1.4e-05
259,mildew,PE,1.4e-05
260,mildew,MN,0.051822
260,mildew,MW,1.7e-05
260,mildew,MF,2.2e-05
260,mildew,WMF,1.3e-05
260,mildew,PE,1.3e-05
261,mildew,MN,0.047805
261,mildew,MW,1.6e-05
261,mildew,MF,1.4e-05
261,mildew,WMF,4.4e-05
261,mildew,PE,1.5e-05
262,mildew,MN,0.06776
262,mildew,MW,2.5e-05
262,mildew,MF,1.2e-05
262,mildew,WMF,1.3e-05
262,mildew,PE,1.3e-05
263,mildew,MN,0.065683
263,mildew,MW,1.9e-05
263,mildew,MF,2.2e-05
263,mildew,WMF,1.4e-05
263,mildew,PE,1.2e-05
264,mildew,MN,0.070713
264,mildew,MW,1.9e-05
264,mildew,MF,2.3e-05
264,mildew,WMF,2e-05
264,mildew,PE,2e-05
265,mildew,MN,0.068981
265,mildew,MW,1.7e-05
265,mildew,MF,1.3e-05
265,mildew,WMF,1.4e-05
265,mildew,PE,1.3e-05
266,mildew,MN,0.066634
266,mildew,MW,2.6e-05
266,mildew,MF,1.4e-05
266,mildew,WMF,1.3e-05
266,mildew,PE,1.2e-05
267,mildew,MN,0.071656
267,mildew,MW,2.6e-05
267,mildew,MF,2.3e-05
267,mildew,WMF,1.4e-05
267,mildew,PE,1.4e-05
268,mildew,MN,0.076389
268,mildew,MW,1.8e-05
268,mildew,MF,1.2e-05
268,mildew,WMF,1.4e-05
268,mildew,PE,1.4e-05
269,mildew,MN,0.062336
269,mildew,MW,2.3e-05
269,mildew,MF,1.4e-05
269,mildew,WMF,1.5e-05
269,mildew,PE,1.5e-05
270,mildew,MN,0.067428
270,mildew,MW,2.7e-05
270,mildew,MF,1.2e-05
270,mildew,WMF,1.4e-05
270,mildew,PE,1.4e-05
271,mildew,MN,0.068432
271,mildew,MW,2.6e-05
271,mildew,MF,1.3e-05
271,mildew,WMF,1.3e-05
271,mildew,PE,1.2e-05
272,mildew,MN,0.072665
272,mildew,MW,1.8e-05
272,mildew,MF,1.3e-05
272,mildew,WMF,1.9e-05
272,mildew,PE,1.4e-05
273,mildew,MN,0.068194
273,mildew,MW,1.7e-05
273,mildew,MF,2.2e-05
273,mildew,WMF,1.3e-05
273,mildew,PE,1.3e-05
274,mildew,MN,0.077792
274,mildew,MW,1.8e-05
274,mildew,MF,1.6e-05
274,mildew,WMF,1.2e-05
274,mildew,PE,1.3e-05
275,mildew,MN,0.067669
275,mildew,MW,1.7e-05
275,mildew,MF,1.3e-05
275,mildew,WMF,1.3e-05
275,mildew,PE,1.4e-05
276,mildew,MN,0.040796
276,mildew,MW,1.6e-05
276,mildew,MF,1.4e-05
276,mildew,WMF,3.8e-05
276,mildew,PE,1.9e-05
277,mildew,MN,0.042918
277,mildew,MW,1.8e-05
277,mildew,MF,1.3e-05
277,mildew,WMF,6.8e-05
277,mildew,PE,2.1e-05
278,mildew,MN,0.047679
278,mildew,MW,1.7e-05
278,mildew,MF,2.3e-05
278,mildew,WMF,2.5e-05
278,mildew,PE,1.4e-05
279,mildew,MN,0.042281
279,mildew,MW,1.8e-05
279,mildew,MF,1.3e-05
279,mildew,WMF,3e-05
279,mildew,PE,1.8e-05
280,mildew,MN,0.045315
280,mildew,MW,2e-05
280,mildew,MF,2.3e-05
280,mildew,WMF,2.3e-05
280,mildew,PE,1.8e-05
281,mildew,MN,0.047011
281,mildew,MW,1.9e-05
281,mildew,MF,2.6e-05
281,mildew,WMF,2.6e-05
281,mildew,PE,1.5e-05
282,mildew,MN,0.043623
282,mildew,MW,1.8e-05
282,mildew,MF,1.4e-05
282,mildew,WMF,3.4e-05
282,mildew,PE,2.8e-05
283,mildew,MN,0.041631
283,mildew,MW,1.9e-05
283,mildew,MF,1.3e-05
283,mildew,WMF,3.1e-05
283,mildew,PE,1.4e-05
284,mildew,MN,0.042518
284,mildew,MW,1.7e-05
284,mildew,MF,1.3e-05
284,mildew,WMF,3.3e-05
284,mildew,PE,1.5e-05
285,mildew,MN,0.042677
285,mildew,MW,2e-05
285,mildew,MF,1.4e-05
285,mildew,WMF,2.9e-05
285,mildew,PE,1.5e-05
286,mildew,MN,0.040299
286,mildew,MW,1.7e-05
286,mildew,MF,1.3e-05
286,mildew,WMF,4.1e-05
286,mildew,PE,2.2e-05
287,mildew,MN,0.043859
287,mildew,MW,1.8e-05
287,mildew,MF,1.4e-05
287,mildew,WMF,6.3e-05
287,mildew,PE,3.8e-05
288,mildew,MN,0.046689
288,mildew,MW,1.9e-05
288,mildew,MF,1.8e-05
288,mildew,WMF,2.7e-05
288,mildew,PE,1.5e-05
289,mildew,MN,0.046286
289,mildew,MW,2e-05
289,mildew,MF,3.6e-05
289,mildew,WMF,2.1e-05
289,mildew,PE,1.7e-05
290,mildew,MN,0.043704
290,mildew,MW,1.8e-05
290,mildew,MF,2.3e-05
290,mildew,WMF,3.1e-05
290,mildew,PE,1.5e-05
291,mildew,MN,0.042149
291,mildew,MW,1.8e-05
291,mildew,MF,1.4e-05
291,mildew,WMF,3e-05
291,mildew,PE,1.5e-05
292,mildew,MN,0.044022
292,mildew,MW,1.8e-05
292,mildew,MF,1.3e-05
292,mildew,WMF,3.3e-05
292,mildew,PE,3.2e-05
293,mildew,MN,0.046395
293,mildew,MW,2.9e-05
293,mildew,MF,2.2e-05
293,mildew,WMF,2.1e-05
293,mildew,PE,1.3e-05
294,mildew,MN,0.04251
294,mildew,MW,1.8e-05
294,mildew,MF,1.4e-05
294,mildew,WMF,3.2e-05
294,mildew,PE,1.6e-05
295,mildew,MN,0.042451
295,mildew,MW,1.8e-05
295,mildew,MF,1.4e-05
295,mildew,WMF,3e-05
295,mildew,PE,1.8e-05
296,mildew,MN,0.114485
296,mildew,MW,1.7e-05
296,mildew,MF,1.3e-05
296,mildew,WMF,1.3e-05
296,mildew,PE,1.4e-05
297,mildew,MN,0.07969
297,mildew,MW,1.6e-05
297,mildew,MF,1.4e-05
297,mildew,WMF,1.5e-05
297,mildew,PE,1.4e-05
298,mildew,MN,0.080766
298,mildew,MW,2e-05
298,mildew,MF,2.3e-05
298,mildew,WMF,1.4e-05
298,mildew,PE,1.4e-05
299,mildew,MN,0.093394
299,mildew,MW,1.9e-05
299,mildew,MF,2.2e-05
299,mildew,WMF,1.4e-05
299,mildew,PE,1.3e-05
300,mildew,MN,0.10231
300,mildew,MW,1.8e-05
300,mildew,MF,1.3e-05
300,mildew,WMF,1.3e-05
300,mildew,PE,1.4e-05
301,mildew,MN,0.08815
301,mildew,MW,1.7e-05
301,mildew,MF,1.4e-05
301,mildew,WMF,1.4e-05
301,mildew,PE,1.3e-05
302,mildew,MN,0.081269
302,mildew,MW,1.8e-05
302,mildew,MF,1.3e-05
302,mildew,WMF,1.3e-05
302,mildew,PE,1.2e-05
303,mildew,MN,0.099009
303,mildew,MW,2.6e-05
303,mildew,MF,1.4e-05
303,mildew,WMF,1.3e-05
303,mildew,PE,1.3e-05
304,mildew,MN,0.094785
304,mildew,MW,2.9e-05
304,mildew,MF,2e-05
304,mildew,WMF,1.9e-05
304,mildew,PE,2.6e-05
305,mildew,MN,0.099041
305,mildew,MW,1.8e-05
305,mildew,MF,2.2e-05
305,mildew,WMF,2e-05
305,mildew,PE,1.9e-05
306,mildew,MN,4.21349
306,mildew,MW,2.2e-05
306,mildew,MF,2e-05
306,mildew,WMF,2.7e-05
306,mildew,PE,2.8e-05
307,mildew,MN,0.156382
307,mildew,MW,1.8e-05
307,mildew,MF,1.4e-05
307,mildew,WMF,1.4e-05
307,mildew,PE,1.5e-05
308,mildew,MN,0.128164
308,mildew,MW,1.8e-05
308,mildew,MF,2.3e-05
308,mildew,WMF,1.5e-05
308,mildew,PE,1.5e-05
309,mildew,MN,0.106835
309,mildew,MW,1.9e-05
309,mildew,MF,2.2e-05
309,mildew,WMF,1.4e-05
309,mildew,PE,1.3e-05
310,mildew,MN,0.1054
310,mildew,MW,2e-05
310,mildew,MF,1.4e-05
310,mildew,WMF,1.4e-05
310,mildew,PE,1.4e-05
311,mildew,MN,0.105212
311,mildew,MW,1.9e-05
311,mildew,MF,1.3e-05
311,mildew,WMF,1.3e-05
311,mildew,PE,1.3e-05
312,mildew,MN,0.128585
312,mildew,MW,1.7e-05
312,mildew,MF,2.3e-05
312,mildew,WMF,1.2e-05
312,mildew,PE,1.2e-05
313,mildew,MN,0.107531
313,mildew,MW,2.7e-05
313,mildew,MF,1.4e-05
313,mildew,WMF,1.4e-05
313,mildew,PE,1.3e-05
314,mildew,MN,4.17589
314,mildew,MW,3.1e-05
314,mildew,MF,1.9e-05
314,mildew,WMF,1.9e-05
314,mildew,PE,2e-05
315,mildew,MN,0.043759
315,mildew,MW,1.6e-05
315,mildew,MF,1.3e-05
315,mildew,WMF,3.5e-05
315,mildew,PE,2e-05
316,mildew,MN,0.03886
316,mildew,MW,2e-05
316,mildew,MF,1.5e-05
316,mildew,WMF,3.8e-05
316,mildew,PE,2e-05
317,mildew,MN,0.03959
317,mildew,MW,2e-05
317,mildew,MF,1.3e-05
317,mildew,WMF,3e-05
317,mildew,PE,1.5e-05
318,mildew,MN,0.032698
318,mildew,MW,1.9e-05
318,mildew,MF,1.4e-05
318,mildew,WMF,5.1e-05
318,mildew,PE,3.4e-05
319,mildew,MN,0.039633
319,mildew,MW,2.2e-05
319,mildew,MF,1.9e-05
319,mildew,WMF,3.8e-05
319,mildew,PE,2e-05
320,mildew,MN,0.039036
320,mildew,MW,1.9e-05
320,mildew,MF,1.4e-05
320,mildew,WMF,3.9e-05
320,mildew,PE,2e-05
321,mildew,MN,0.036506
321,mildew,MW,1.7e-05
321,mildew,MF,1.2e-05
321,mildew,WMF,3.9e-05
321,mildew,PE,1.9e-05
322,mildew,MN,0.034124
322,mildew,MW,1.8e-05
322,mildew,MF,1.4e-05
322,mildew,WMF,3.9e-05
322,mildew,PE,2.8e-05
323,mildew,MN,0.033019
323,mildew,MW,1.6e-05
323,mildew,MF,1.4e-05
323,mildew,WMF,4e-05
323,mildew,PE,2.1e-05
324,mildew,MN,0.038939
324,mildew,MW,1.8e-05
324,mildew,MF,1.2e-05
324,mildew,WMF,3.8e-05
324,mildew,PE,3.7e-05
325,mildew,MN,0.038046
325,mildew,MW,1.6e-05
325,mildew,MF,1.5e-05
325,mildew,WMF,4e-05
325,mildew,PE,2e-05
326,mildew,MN,0.039703
326,mildew,MW,1.7e-05
326,mildew,MF,1.2e-05
326,mildew,WMF,4.2e-05
326,mildew,PE,1.5e-05
327,mildew,MN,0.036293
327,mildew,MW,1.8e-05
327,mildew,MF,1.2e-05
327,mildew,WMF,3.7e-05
327,mildew,PE,2e-05
328,mildew,MN,0.033941
328,mildew,MW,1.7e-05
328,mildew,MF,1.4e-05
328,mildew,WMF,4.2e-05
328,mildew,PE,2.1e-05
329,mildew,MN,0.038436
329,mildew,MW,1.7e-05
329,mildew,MF,1.3e-05
329,mildew,WMF,3.7e-05
329,mildew,PE,2e-05
330,mildew,MN,0.188684
330,mildew,MW,3e-05
330,mildew,MF,1.8e-05
330,mildew,WMF,2.7e-05
330,mildew,PE,1.9e-05
331,mildew,MN,0.182208
331,mildew,MW,3.1e-05
331,mildew,MF,1.8e-05
331,mildew,WMF,1.9e-05
331,mildew,PE,2e-05
332,mildew,MN,0.15372
332,mildew,MW,2.3e-05
332,mildew,MF,1.8e-05
332,mildew,WMF,1.7e-05
332,mildew,PE,1.9e-05
333,mildew,MN,0.167412
333,mildew,MW,2.4e-05
333,mildew,MF,2e-05
333,mildew,WMF,1.9e-05
333,mildew,PE,1.9e-05
334,mildew,MN,0.150415
334,mildew,MW,3.3e-05
334,mildew,MF,1.9e-05
334,mildew,WMF,1.9e-05
334,mildew,PE,2e-05
335,mildew,MN,0.16875
335,mildew,MW,2.4e-05
335,mildew,MF,1.7e-05
335,mildew,WMF,2.7e-05
335,mildew,PE,2.7e-05
336,mildew,MN,0.987318
336,mildew,MW,1.8e-05
336,mildew,MF,2.3e-05
336,mildew,WMF,1.3e-05
336,mildew,PE,1.3e-05
337,mildew,MN,0.028349
337,mildew,MW,2.6e-05
337,mildew,MF,1.3e-05
337,mildew,WMF,1.3e-05
337,mildew,PE,1.3e-05
338,mildew,MN,0.02951
338,mildew,MW,1.9e-05
338,mildew,MF,2.3e-05
338,mildew,WMF,1.9e-05
338,mildew,PE,1.9e-05
339,mildew,MN,0.03136
339,mildew,MW,1.9e-05
339,mildew,MF,1.3e-05
339,mildew,WMF,1.3e-05
339,mildew,PE,1.2e-05
340,mildew,MN,0.031767
340,mildew,MW,2.6e-05
340,mildew,MF,1.4e-05
340,mildew,WMF,1.5e-05
340,mildew,PE,1.4e-05
341,mildew,MN,0.029854
341,mildew,MW,2.7e-05
341,mildew,MF,1.4e-05
341,mildew,WMF,1.4e-05
341,mildew,PE,1.4e-05
342,mildew,MN,0.030304
342,mildew,MW,2.5e-05
342,mildew,MF,1.4e-05
342,mildew,WMF,1.3e-05
342,mildew,PE,1.3e-05
343,mildew,MN,0.029416
343,mildew,MW,1.7e-05
343,mildew,MF,2.3e-05
343,mildew,WMF,1.4e-05
343,mildew,PE,1.2e-05
344,mildew,MN,0.031291
344,mildew,MW,1.9e-05
344,mildew,MF,2.2e-05
344,mildew,WMF,1.5e-05
344,mildew,PE,1.3e-05
345,mildew,MN,0.031781
345,mildew,MW,2.6e-05
345,mildew,MF,2.1e-05
345,mildew,WMF,1.5e-05
345,mildew,PE,1.3e-05
346,mildew,MN,0.028466
346,mildew,MW,2.6e-05
346,mildew,MF,4.3e-05
346,mildew,WMF,2.1e-05
346,mildew,PE,2e-05
347,mildew,MN,0.028718
347,mildew,MW,1.8e-05
347,mildew,MF,1.2e-05
347,mildew,WMF,1.3e-05
347,mildew,PE,1.3e-05
348,mildew,MN,0.02888
348,mildew,MW,2.6e-05
348,mildew,MF,1.4e-05
348,mildew,WMF,1.5e-05
348,mildew,PE,1.2e-05
349,mildew,MN,0.032838
349,mildew,MW,2.5e-05
349,mildew,MF,2.3e-05
349,mildew,WMF,1.4e-05
349,mildew,PE,1.4e-05
350,mildew,MN,0.033033
350,mildew,MW,1.8e-05
350,mildew,MF,1.3e-05
350,mildew,WMF,7.6e-05
350,mildew,PE,2.4e-05
351,mildew,MN,0.030246
351,mildew,MW,2.7e-05
351,mildew,MF,2.1e-05
351,mildew,WMF,1.4e-05
351,mildew,PE,1.3e-05
352,mildew,MN,0.031119
352,mildew,MW,2.6e-05
352,mildew,MF,2.1e-05
352,mildew,WMF,1.4e-05
352,mildew,PE,1.4e-05
353,mildew,MN,0.030636
353,mildew,MW,2.7e-05
353,mildew,MF,2.2e-05
353,mildew,WMF,1.3e-05
353,mildew,PE,1.3e-05
354,mildew,MN,0.029605
354,mildew,MW,1.7e-05
354,mildew,MF,2.3e-05
354,mildew,WMF,2e-05
354,mildew,PE,1.6e-05
355,mildew,MN,0.030439
355,mildew,MW,2.6e-05
355,mildew,MF,1.3e-05
