run,bn,heuristic,time
132,pathfinder,WMF,3.7e-05
132,pathfinder,PE,5.2e-05
133,pathfinder,MN,0.004784
133,pathfinder,MW,7e-05
133,pathfinder,MF,2.9e-05
133,pathfinder,WMF,3e-05
133,pathfinder,PE,5e-05
134,pathfinder,MN,0.00631
134,pathfinder,MW,5.7e-05
134,pathfinder,MF,3.7e-05
134,pathfinder,WMF,2.9e-05
134,pathfinder,PE,4.8e-05
135,pathfinder,MN,0.006369
135,pathfinder,MW,5.7e-05
135,pathfinder,MF,3.8e-05
135,pathfinder,WMF,3.3e-05
135,pathfinder,PE,5.1e-05
136,pathfinder,MN,0.006023
136,pathfinder,MW,5.3e-05
136,pathfinder,MF,4.9e-05
136,pathfinder,WMF,4.2e-05
136,pathfinder,PE,5.2e-05
137,pathfinder,MN,0.007269
137,pathfinder,MW,5.9e-05
137,pathfinder,MF,3.6e-05
137,pathfinder,WMF,5.3e-05
137,pathfinder,PE,5.6e-05
138,pathfinder,MN,0.005349
138,pathfinder,MW,5e-05
138,pathfinder,MF,3.9e-05
138,pathfinder,WMF,5e-05
138,pathfinder,PE,6.2e-05
139,pathfinder,MN,0.004996
139,pathfinder,MW,6.3e-05
139,pathfinder,MF,4.1e-05
139,pathfinder,WMF,4.7e-05
139,pathfinder,PE,5e-05
140,pathfinder,MN,0.007222
140,pathfinder,MW,6.6e-05
140,pathfinder,MF,3.9e-05
140,pathfinder,WMF,3e-05
140,pathfinder,PE,5.2e-05
141,pathfinder,MN,0.006601
141,pathfinder,MW,5.1e-05
141,pathfinder,MF,5e-05
141,pathfinder,WMF,5.2e-05
141,pathfinder,PE,4.9e-05
142,pathfinder,MN,0.005534
142,pathfinder,MW,6.1e-05
142,pathfinder,MF,4.8e-05
142,pathfinder,WMF,5.1e-05
142,pathfinder,PE,5.3e-05
143,pathfinder,MN,0.004874
143,pathfinder,MW,5e-05
143,pathfinder,MF,4.9e-05
143,pathfinder,WMF,6.4e-05
143,pathfinder,PE,4.9e-05
144,pathfinder,MN,0.005596
144,pathfinder,MW,5e-05
144,pathfinder,MF,4.9e-05
144,pathfinder,WMF,5.3e-05
144,pathfinder,PE,5.1e-05
145,pathfinder,MN,0.005595
145,pathfinder,MW,5.3e-05
145,pathfinder,MF,5.3e-05
145,pathfinder,WMF,5.2e-05
145,pathfinder,PE,5.1e-05
146,pathfinder,MN,0.004984
146,pathfinder,MW,5.3e-05
146,pathfinder,MF,5e-05
146,pathfinder,WMF,5.3e-05
146,pathfinder,PE,5.4e-05
147,pathfinder,MN,0.005358
147,pathfinder,MW,5.3e-05
147,pathfinder,MF,6.5e-05
147,pathfinder,WMF,5.5e-05
147,pathfinder,PE,5.3e-05
148,pathfinder,MN,0.005074
148,pathfinder,MW,5.1e-05
148,pathfinder,MF,5.1e-05
148,pathfinder,WMF,5.2e-05
148,pathfinder,PE,5.1e-05
149,pathfinder,MN,0.00688
149,pathfinder,MW,5.1e-05
149,pathfinder,MF,5.2e-05
149,pathfinder,WMF,5.4e-05
149,pathfinder,PE,5e-05
150,pathfinder,MN,0.006779
150,pathfinder,MW,4.9e-05
150,pathfinder,MF,5e-05
150,pathfinder,WMF,5.4e-05
150,pathfinder,PE,5.3e-05
151,pathfinder,MN,0.004821
151,pathfinder,MW,5.1e-05
151,pathfinder,MF,5.4e-05
151,pathfinder,WMF,5.3e-05
151,pathfinder,PE,5.1e-05
152,pathfinder,MN,0.006516
152,pathfinder,MW,5.5e-05
152,pathfinder,MF,4.8e-05
152,pathfinder,WMF,5.2e-05
152,pathfinder,PE,5.5e-05
153,pathfinder,MN,0.005118
153,pathfinder,MW,4.9e-05
153,pathfinder,MF,4.9e-05
153,pathfinder,WMF,7.2e-05
153,pathfinder,PE,5.4e-05
154,pathfinder,MN,0.006046
154,pathfinder,MW,5.3e-05
154,pathfinder,MF,4.8e-05
154,pathfinder,WMF,5.4e-05
154,pathfinder,PE,5.5e-05
155,pathfinder,MN,0.007716
155,pathfinder,MW,5.3e-05
155,pathfinder,MF,4.9e-05
155,pathfinder,WMF,5.3e-05
155,pathfinder,PE,5.5e-05
156,pathfinder,MN,0.007507
156,pathfinder,MW,5.1e-05
